#id #x0 #y0 #z0 #w0
916 -18.6108 14.8041 94.497 95.0
917 4.24362 23.7224 -93.9992 -95.0
917 -18.1108 15.411 94.498 95.0
918 5.01476 23.5756 -93.9992 -95.0
918 -17.5898 16.0018 94.4992 95.0
919 5.78238 23.4043 -93.999 -95.0
919 -17.0512 16.5747 94.5002 95.0
920 6.54401 23.2078 -93.9989 -95.0
920 -16.4942 17.1298 94.5013 95.0
921 7.29878 22.9865 -93.9988 -95.0
921 -15.9194 17.6663 94.5022 95.0
922 8.04593 22.7406 -93.9987 -95.0
922 -15.3273 18.1838 94.5031 95.0
923 8.78464 22.4705 -93.9986 -95.0
923 -14.7186 18.6815 94.504 95.0
924 9.51417 22.1762 -93.9986 -95.0
924 -14.094 19.159 94.5048 95.0
925 10.2337 21.8581 -93.9985 -95.0
925 -13.4541 19.6161 94.5057 95.0
926 10.9407 21.5168 -93.9988 -95.0
926 -12.7979 20.052 94.5068 95.0
927 11.6378 21.1527 -93.9988 -95.0
927 -12.1294 20.4659 94.5076 95.0
928 12.3141 20.7593 -94.0128 -95.0
928 -11.4463 20.8531 94.4956 95.0
929 12.9857 20.3504 -94.0123 -95.0
929 -10.7523 21.2224 94.4969 95.0
930 13.6437 19.9197 -94.0118 -95.0
930 -10.0465 21.5687 94.4982 95.0
931 14.2871 19.4676 -94.0114 -95.0
931 -9.32971 21.892 94.4996 95.0
932 14.9153 18.9946 -94.011 -95.0
932 -8.60273 22.1916 94.5008 95.0
933 15.5277 18.5016 -94.0106 -95.0
933 -7.86632 22.4672 94.502 95.0
934 16.1236 17.9888 -94.0103 -95.0
934 -7.12125 22.7184 94.5031 95.0
935 16.7023 17.4564 -94.01 -95.0
935 -6.36832 22.9454 94.5042 95.0
936 17.2633 16.9058 -94.0097 -95.0
936 -5.60834 23.1474 94.5053 95.0
937 17.806 16.337 -94.0094 -95.0
937 -4.84204 23.3244 94.5064 95.0
938 18.3296 15.7507 -94.0092 -95.0
938 -4.07042 23.4763 94.5076 95.0
939 18.8353 15.1471 -94.0088 -95.0
939 -3.2957 23.6035 94.5084 95.0
940 19.3194 14.5278 -94.0086 -95.0
940 -2.51558 23.7046 94.5094 95.0
941 19.7829 13.8931 -94.0083 -95.0
941 -1.73255 23.7801 94.5105 95.0
942 20.2253 13.2435 -94.0081 -95.0
942 -0.947473 23.8299 94.5115 95.0
943 20.6477 12.5792 -94.0077 -95.0
943 -0.162487 23.8546 94.5123 95.0
944 21.0497 11.9058 -94.0242 -95.0
944 0.62766 23.8438 94.4974 95.0
945 21.4277 11.2153 -94.0238 -95.0
945 1.41233 23.8171 94.4982 95.0
946 21.7814 10.5137 -94.0237 -95.0
946 2.19704 23.7639 94.4993 95.0
947 22.1132 9.79997 -94.0234 -95.0
947 2.97844 23.6858 94.5 95.0
948 22.4201 9.07681 -94.0233 -95.0
948 3.75815 23.5812 94.5009 95.0
949 22.7044 8.34314 -94.023 -95.0
949 4.53277 23.4521 94.5016 95.0
950 22.9632 7.60159 -94.0229 -95.0
950 5.30415 23.2966 94.5025 95.0
951 23.1988 6.85099 -94.0227 -95.0
951 6.06878 23.117 94.5031 95.0
952 23.4096 6.09305 -94.0225 -95.0
952 6.82738 22.9126 94.5037 95.0
953 23.5954 5.32862 -94.0223 -95.0
953 7.57882 22.6832 94.5043 95.0
954 23.7561 4.55871 -94.0221 -95.0
954 8.32248 22.4293 94.5049 95.0
955 23.8913 3.78394 -94.0219 -95.0
955 9.0575 22.1513 94.5055 95.0
956 24.0013 3.00536 -94.0217 -95.0
956 9.78295 21.849 94.5061 95.0
957 24.0855 2.22366 -94.0215 -95.0
957 10.4983 21.5233 94.5067 95.0
958 24.1439 1.43962 -94.0214 -95.0
958 11.2027 21.1744 94.5072 95.0
959 24.1769 0.654286 -94.0212 -95.0
959 11.8953 20.8023 94.5078 95.0
960 12.0246 20.0382 -94.0684 -95.0
960 23.4376 -0.139177 94.5122 95.0
961 12.6725 19.6394 -94.0673 -95.0
961 23.4265 -0.900441 94.5129 95.0
962 13.3071 19.2198 -94.0663 -95.0
962 23.3905 -1.66105 94.5135 95.0
963 13.9281 18.7782 -94.0655 -95.0
963 23.3293 -2.41863 94.5143 95.0
964 14.5338 18.3183 -94.0645 -95.0
964 23.2436 -3.17546 94.5149 95.0
965 15.1245 17.8372 -94.0637 -95.0
965 23.1329 -3.92761 94.5157 95.0
966 15.6993 17.3371 -94.0629 -95.0
966 22.9977 -4.67591 94.5165 95.0
967 16.2569 16.8203 -94.062 -95.0
967 22.8383 -5.42107 94.517 95.0
968 16.7976 16.284 -94.0612 -95.0
968 22.6544 -6.15902 94.5178 95.0
969 17.3204 15.7304 -94.0605 -95.0
969 22.4466 -6.89077 94.5185 95.0
970 17.8248 15.16 -94.0598 -95.0
970 22.2148 -7.61542 94.5192 95.0
971 18.3103 14.5736 -94.059 -95.0
971 21.9595 -8.3322 94.52 95.0
972 18.7761 13.9717 -94.0583 -95.0
972 21.6811 -9.04031 94.5207 95.0
973 19.2221 13.355 -94.0575 -95.0
973 21.3795 -9.73916 94.5215 95.0
974 19.6476 12.7242 -94.0567 -95.0
974 21.0552 -10.4278 94.5223 95.0
975 20.0524 12.0781 -94.0561 -95.0
975 20.7084 -11.1039 94.5233 95.0
976 20.4338 11.4245 -94.0864 -95.0
976 20.3452 -11.7733 94.4922 95.0
977 20.7955 10.7553 -94.0845 -95.0
977 19.9547 -12.4275 94.4941 95.0
978 21.1353 10.0729 -94.0829 -95.0
978 19.5431 -13.0671 94.4961 95.0
979 21.4524 9.38169 -94.0811 -95.0
979 19.1108 -13.6945 94.4979 95.0
980 21.7466 8.6788 -94.0796 -95.0
980 18.6582 -14.306 94.4998 95.0
981 22.018 7.96846 -94.0778 -95.0
981 18.1856 -14.9041 94.5016 95.0
982 22.2657 7.24807 -94.0763 -95.0
982 17.6939 -15.4849 94.5035 95.0
983 22.4896 6.52013 -94.0747 -95.0
983 17.1836 -16.0493 94.5055 95.0
984 22.6896 5.78533 -94.0732 -95.0
984 16.655 -16.5969 94.5074 95.0
985 22.866 5.0461 -94.0714 -95.0
985 16.1082 -17.1285 94.5092 95.0
986 23.0178 4.29993 -94.0698 -95.0
986 15.5448 -17.6405 94.5112 95.0
987 23.1449 3.54934 -94.0682 -95.0
987 14.9649 -18.1339 94.5132 95.0
988 23.2474 2.79515 -94.0666 -95.0
988 14.3692 -18.6082 94.5152 95.0
989 23.3247 2.03645 -94.0651 -95.0
989 13.7587 -19.0613 94.5175 95.0
990 23.3777 1.27728 -94.0634 -95.0
990 13.1331 -19.4957 94.5196 95.0
991 23.4058 0.516911 -94.0617 -95.0
991 12.4936 -19.9095 94.5217 95.0
992 23.4182 -0.241598 -94.099 -95.0
992 11.858 -20.3008 94.4852 95.0
993 23.3967 -1.0023 -94.0971 -95.0
993 11.1925 -20.6725 94.4875 95.0
994 23.3503 -1.76183 -94.0952 -95.0
994 10.5153 -21.0224 94.4898 95.0
995 23.2784 -2.52073 -94.0935 -95.0
995 9.82784 -21.3485 94.4923 95.0
996 23.1826 -3.27535 -94.0917 -95.0
996 9.12905 -21.6532 94.4945 95.0
997 23.0621 -4.02642 -94.0898 -95.0
997 8.42067 -21.9352 94.4968 95.0
998 22.9162 -4.77436 -94.0882 -95.0
998 7.70435 -22.1924 94.4992 95.0
999 22.747 -5.51587 -94.0863 -95.0
999 6.97882 -22.4275 94.5015 95.0
1000 22.5525 -6.25243 -94.0847 -95.0
1000 6.24727 -22.6376 94.5039 95.0
1001 22.3341 -6.98235 -94.083 -95.0
1001 5.50906 -22.8236 94.5064 95.0
1002 22.0933 -7.70357 -94.0811 -95.0
1002 4.76374 -22.9864 94.5087 95.0
1003 21.8277 -8.41756 -94.0793 -95.0
1003 4.01485 -23.1238 94.5113 95.0
1004 21.539 -9.12228 -94.0775 -95.0
1004 3.26185 -23.2367 94.5139 95.0
1005 21.2287 -9.81622 -94.0755 -95.0
1005 2.50411 -23.3258 94.5163 95.0
1006 20.8945 -10.5006 -94.0736 -95.0
1006 1.74514 -23.3892 94.519 95.0
1007 20.5382 -11.1736 -94.0716 -95.0
1007 0.984557 -23.4278 94.5218 95.0
1008 20.1564 -11.8317 -94.1024 -95.0
1008 0.226029 -23.4305 94.493 95.0
1009 19.7586 -12.4792 -94.1014 -95.0
1009 -0.53676 -23.42 94.4944 95.0
1010 19.3381 -13.1139 -94.1006 -95.0
1010 -1.29733 -23.3839 94.496 95.0
1011 18.8974 -13.7347 -94.0997 -95.0
1011 -2.05639 -23.3227 94.4977 95.0
1012 18.4365 -14.3406 -94.0989 -95.0
1012 -2.81309 -23.2368 94.4993 95.0
1013 17.956 -14.931 -94.098 -95.0
1013 -3.56658 -23.1264 94.501 95.0
1014 17.4565 -15.5054 -94.0971 -95.0
1014 -4.31608 -22.9912 94.5027 95.0
1015 16.9386 -16.0633 -94.0963 -95.0
1015 -5.06075 -22.8315 94.5043 95.0
1016 16.4025 -16.6037 -94.0953 -95.0
1016 -5.79991 -22.6477 94.5061 95.0
1017 15.8491 -17.1264 -94.0944 -95.0
1017 -6.53254 -22.4398 94.5078 95.0
1018 15.2791 -17.6308 -94.0935 -95.0
1018 -7.25805 -22.2078 94.5097 95.0
1019 14.6943 -18.1157 -94.0923 -95.0
1019 -7.97714 -21.9527 94.5113 95.0
1020 14.0924 -18.5817 -94.0913 -95.0
1020 -8.68601 -21.6737 94.5131 95.0
1021 13.4756 -19.0279 -94.0902 -95.0
1021 -9.38524 -21.3717 94.515 95.0
1022 12.8445 -19.4533 -94.0891 -95.0
1022 -10.0743 -21.0471 94.5169 95.0
1023 12.1999 -19.858 -94.088 -95.0
1023 -10.7523 -20.7 94.5188 95.0
1024 11.5443 -20.2339 -94.1078 -95.0
1024 -11.4099 -20.3365 94.5006 95.0
1025 10.8747 -20.5958 -94.107 -95.0
1025 -12.0639 -19.9462 94.5022 95.0
1026 10.1936 -20.9355 -94.1062 -95.0
1026 -12.7048 -19.5345 94.5038 95.0
1027 9.5018 -21.2527 -94.1054 -95.0
1027 -13.3318 -19.1023 94.5054 95.0
1028 8.80002 -21.5471 -94.1045 -95.0
1028 -13.9442 -18.6497 94.5071 95.0
1029 8.08879 -21.8185 -94.1037 -95.0
1029 -14.5416 -18.1771 94.5087 95.0
1030 7.3691 -22.0664 -94.1028 -95.0
1030 -15.1231 -17.6854 94.5104 95.0
1031 6.64173 -22.2904 -94.1019 -95.0
1031 -15.6881 -17.175 94.5121 95.0
1032 5.90722 -22.4907 -94.101 -95.0
1032 -16.2362 -16.6463 94.5138 95.0
1033 5.16657 -22.6669 -94.1 -95.0
1033 -16.7666 -16.0999 94.5156 95.0
1034 4.42054 -22.8185 -94.0991 -95.0
1034 -17.2787 -15.5365 94.5173 95.0
1035 3.66989 -22.9458 -94.0981 -95.0
1035 -17.7721 -14.9566 94.5191 95.0
1036 2.91542 -23.0483 -94.0971 -95.0
1036 -18.2462 -14.3611 94.5209 95.0
1037 2.15792 -23.1261 -94.096 -95.0
1037 -18.7005 -13.7502 94.5228 95.0
1038 1.39979 -23.1796 -94.0947 -95.0
1038 -19.136 -13.1242 94.5245 95.0
1039 0.638653 -23.2077 -94.0936 -95.0
1039 -19.5493 -12.4849 94.5264 95.0
1040 -0.115954 -23.2076 -94.1213 -95.0
1040 -19.9336 -11.835 94.4999 95.0
1041 -0.875968 -23.1868 -94.1185 -95.0
1041 -20.3056 -11.1694 94.5031 95.0
1042 -1.63633 -23.1401 -94.1159 -95.0
1042 -20.6543 -10.4931 94.5065 95.0
1043 -2.39357 -23.0695 -94.1131 -95.0
1043 -20.9818 -9.80472 94.5095 95.0
1044 -3.14934 -22.973 -94.1105 -95.0
1044 -21.2853 -9.10702 94.5129 95.0
1045 -3.90037 -22.8529 -94.1078 -95.0
1045 -21.5668 -8.39872 94.516 95.0
1046 -4.64838 -22.7072 -94.1052 -95.0
1046 -21.8238 -7.68284 94.5194 95.0
1047 -5.39008 -22.5379 -94.1025 -95.0
1047 -22.0585 -6.95787 94.5225 95.0
1048 -6.12692 -22.3433 -94.0999 -95.0
1048 -22.2681 -6.22691 94.5259 95.0
1049 -6.856 -22.1258 -94.0971 -95.0
1049 -22.4546 -5.48822 94.5291 95.0
1050 -7.57784 -21.8846 -94.0943 -95.0
1050 -22.6168 -4.74382 94.5323 95.0
1051 -8.29129 -21.6198 -94.0914 -95.0
1051 -22.7543 -3.99463 94.5356 95.0
1052 -8.99567 -21.3315 -94.0886 -95.0
1052 -22.8675 -3.24153 94.5388 95.0
1053 -9.69043 -21.0204 -94.0857 -95.0
1053 -22.9556 -2.48501 94.5421 95.0
1054 -10.3746 -20.6865 -94.0828 -95.0
1054 -23.019 -1.72626 94.5454 95.0
1055 -11.0476 -20.3304 -94.0798 -95.0
1055 -23.0574 -0.965796 94.5488 95.0
1056 -11.7085 -19.958 -94.1119 -95.0
1056 -23.0659 -0.207557 94.5171 95.0
1057 -12.3561 -19.56 -94.1093 -95.0
1057 -23.0553 0.554646 94.5197 95.0
1058 -12.9911 -19.1394 -94.1069 -95.0
1058 -23.0189 1.31461 94.5225 95.0
1059 -13.6121 -18.6982 -94.1046 -95.0
1059 -22.9575 2.07285 94.5252 95.0
1060 -14.2177 -18.2383 -94.102 -95.0
1060 -22.8721 2.83006 94.5278 95.0
1061 -14.8086 -17.7571 -94.0997 -95.0
1061 -22.7612 3.58251 94.5305 95.0
1062 -15.3828 -17.2583 -94.0971 -95.0
1062 -22.6262 4.33234 94.5331 95.0
1063 -15.9403 -16.7409 -94.0946 -95.0
1063 -22.4669 5.07712 94.5356 95.0
1064 -16.4812 -16.2038 -94.0923 -95.0
1064 -22.2828 5.81478 94.5383 95.0
1065 -17.004 -15.6508 -94.0898 -95.0
1065 -22.0746 6.54743 94.5408 95.0
1066 -17.5083 -15.0809 -94.0872 -95.0
1066 -21.8429 7.27273 94.5434 95.0
1067 -17.9937 -14.4946 -94.0847 -95.0
1067 -21.5875 7.99002 94.5459 95.0
1068 -18.4596 -13.8927 -94.0821 -95.0
1068 -21.3088 8.69834 94.5485 95.0
1069 -18.9056 -13.2757 -94.0795 -95.0
1069 -21.007 9.39713 94.5511 95.0
1070 -19.3312 -12.6444 -94.0769 -95.0
1070 -20.6824 10.0856 94.5537 95.0
1071 -19.7358 -12.0009 -94.0741 -95.0
1071 -20.3356 10.7645 94.5561 95.0
1072 -20.1146 -11.3499 -94.0985 -95.0
1072 -19.9786 11.4297 94.5309 95.0
1073 -20.4765 -10.6797 -94.096 -95.0
1073 -19.5881 12.0829 94.5334 95.0
1074 -20.8163 -9.99945 -94.0934 -95.0
1074 -19.1763 12.7246 94.5356 95.0
1075 -21.1337 -9.30676 -94.091 -95.0
1075 -18.7439 13.3508 94.538 95.0
1076 -21.4281 -8.60556 -94.0884 -95.0
1076 -18.2911 13.964 94.5402 95.0
1077 -21.6997 -7.89501 -94.0858 -95.0
1077 -17.8183 14.5618 94.5424 95.0
1078 -21.9474 -7.17422 -94.0834 -95.0
1078 -17.3268 15.1422 94.5448 95.0
1079 -22.1718 -6.44716 -94.0809 -95.0
1079 -16.816 15.7078 94.5469 95.0
1080 -22.3722 -5.71309 -94.0784 -95.0
1080 -16.287 16.2561 94.549 95.0
1081 -22.5484 -4.97278 -94.0758 -95.0
1081 -15.7406 16.7868 94.5512 95.0
1082 -22.7002 -4.22699 -94.0733 -95.0
1082 -15.177 17.2992 94.5533 95.0
1083 -22.8278 -3.47647 -94.0708 -95.0
1083 -14.5968 17.7927 94.5554 95.0
1084 -22.9303 -2.72216 -94.0683 -95.0
1084 -14.0011 18.267 94.5575 95.0
1085 -23.0083 -1.96472 -94.0658 -95.0
1085 -13.3899 18.7213 94.5596 95.0
1086 -23.0613 -1.20505 -94.0633 -95.0
1086 -12.7645 19.1554 94.5617 95.0
1087 -23.0902 -0.445499 -94.0605 -95.0
1087 -12.1242 19.5701 94.5637 95.0
1088 -23.0961 0.304832 -94.0742 -95.0
1088 -11.4699 19.9558 94.5488 95.0
1089 -23.0748 1.0661 -94.0728 -95.0
1089 -10.8054 20.3259 94.5498 95.0
1090 -23.0284 1.82638 -94.0715 -95.0
1090 -10.1293 20.6742 94.5509 95.0
1091 -22.958 2.58343 -94.0699 -95.0
1091 -9.44102 21.0014 94.5517 95.0
1092 -22.862 3.3392 -94.0686 -95.0
1092 -8.74358 21.3044 94.5526 95.0
1093 -22.7422 4.0901 -94.067 -95.0
1093 -8.03561 21.5857 94.5534 95.0
1094 -22.5967 4.83802 -94.0657 -95.0
1094 -7.32009 21.8426 94.5543 95.0
1095 -22.4279 5.57963 -94.0642 -95.0
1095 -6.59533 22.077 94.555 95.0
1096 -22.2337 6.31658 -94.063 -95.0
1096 -5.86447 22.2862 94.5558 95.0
1097 -22.0167 7.04561 -94.0615 -95.0
1097 -5.12612 22.4726 94.5565 95.0
1098 -21.7759 7.76724 -94.0601 -95.0
1098 -4.38206 22.6346 94.5571 95.0
1099 -21.5103 8.4818 -94.0589 -95.0
1099 -3.63426 22.771 94.5579 95.0
1100 -21.2226 9.18608 -94.0575 -95.0
1100 -2.88139 22.8841 94.5585 95.0
1101 -20.9121 9.8809 -94.0561 -95.0
1101 -2.12508 22.9723 94.5591 95.0
1102 -20.5789 10.5649 -94.0548 -95.0
1102 -1.36652 23.0359 94.5596 95.0
1103 -20.2236 11.2379 -94.0534 -95.0
1103 -0.606195 23.0743 94.5602 95.0
1104 -19.8463 11.9003 -94.0647 -95.0
1104 0.15712 23.0853 94.5481 95.0
1105 -19.4475 12.5488 -94.0629 -95.0
1105 0.918314 23.0738 94.5491 95.0
1106 -19.0275 13.1836 -94.0611 -95.0
1106 1.67874 23.0374 94.5501 95.0
1107 -18.587 13.8045 -94.0594 -95.0
1107 2.43741 22.9763 94.551 95.0
1108 -18.1265 14.4106 -94.0577 -95.0
1108 3.19366 22.8902 94.5519 95.0
1109 -17.6461 15.0013 -94.056 -95.0
1109 3.94674 22.7795 94.5528 95.0
1110 -17.1468 15.5761 -94.0544 -95.0
1110 4.69579 22.6441 94.5536 95.0
1111 -16.6289 16.1341 -94.0528 -95.0
1111 5.4399 22.4843 94.5544 95.0
1112 -16.093 16.6748 -94.0512 -95.0
1112 6.17837 22.3004 94.5552 95.0
1113 -15.5396 17.1978 -94.0496 -95.0
1113 6.91044 22.0922 94.556 95.0
1114 -14.9711 17.7019 -94.0479 -95.0
1114 7.63689 21.8607 94.5565 95.0
1115 -14.3847 18.1877 -94.0464 -95.0
1115 8.35386 21.6051 94.5572 95.0
1116 -13.7828 18.6538 -94.0448 -95.0
1116 9.06195 21.3262 94.5578 95.0
1117 -13.1658 19.1002 -94.0433 -95.0
1117 9.76063 21.0242 94.5585 95.0
1118 -12.5347 19.526 -94.0418 -95.0
1118 10.4489 20.6996 94.5592 95.0
1119 -11.89 19.9311 -94.0403 -95.0
1119 11.1264 20.3525 94.5599 95.0
1120 -11.2315 20.3259 -94.0631 -95.0
1120 11.7895 19.9887 94.5367 95.0
1121 -10.5614 20.6875 -94.0607 -95.0
1121 12.443 19.5983 94.5383 95.0
1122 -9.87973 21.027 -94.0584 -95.0
1122 13.0833 19.1866 94.5398 95.0
1123 -9.18741 21.3443 -94.0562 -95.0
1123 13.7098 18.7541 94.5412 95.0
1124 -8.48664 21.6386 -94.0538 -95.0
1124 14.3236 18.3012 94.5424 95.0
1125 -7.77515 21.9099 -94.0517 -95.0
1125 14.9206 17.8287 94.5437 95.0
1126 -7.05514 22.1577 -94.0496 -95.0
1126 15.5017 17.3367 94.545 95.0
1127 -6.32747 22.3815 -94.0475 -95.0
1127 16.0667 16.8263 94.5463 95.0
1128 -5.59289 22.5818 -94.0454 -95.0
1128 16.6145 16.2974 94.5476 95.0
1129 -4.85219 22.7579 -94.0434 -95.0
1129 17.1448 15.7509 94.5488 95.0
1130 -4.10621 22.9095 -94.0414 -95.0
1130 17.657 15.1873 94.55 95.0
1131 -3.35571 23.0368 -94.0394 -95.0
1131 18.1505 14.6073 94.5512 95.0
1132 -2.60149 23.1394 -94.0374 -95.0
1132 18.6249 14.0114 94.5524 95.0
1133 -1.84443 23.2173 -94.0354 -95.0
1133 19.0794 13.4003 94.5536 95.0
1134 -1.08508 23.2706 -94.0334 -95.0
1134 19.5139 12.7744 94.5548 95.0
1135 -0.323173 23.2981 -94.0316 -95.0
1135 19.9262 12.1355 94.5562 95.0
1136 0.43571 23.2968 -94.0682 -95.0
1136 20.3211 11.4916 94.5192 95.0
1137 1.19768 23.2745 -94.0658 -95.0
1137 20.6913 10.8269 94.5212 95.0
1138 1.95716 23.2283 -94.0632 -95.0
1138 21.041 10.1495 94.523 95.0
1139 2.71457 23.1573 -94.0606 -95.0
1139 21.3682 9.46087 94.5248 95.0
1140 3.47054 23.0606 -94.0583 -95.0
1140 21.6717 8.76296 94.5267 95.0
1141 4.22163 22.9403 -94.0559 -95.0
1141 21.9534 8.05426 94.5283 95.0
1142 4.96943 22.7945 -94.0536 -95.0
1142 22.2106 7.33792 94.5302 95.0
1143 5.71091 22.6254 -94.0512 -95.0
1143 22.4455 6.61222 94.5318 95.0
1144 6.44753 22.4311 -94.049 -95.0
1144 22.6553 5.8803 94.5336 95.0
1145 7.17724 22.2128 -94.0469 -95.0
1145 22.8412 5.14198 94.5353 95.0
1146 7.89938 21.9709 -94.0447 -95.0
1146 23.0028 4.3979 94.5371 95.0
1147 8.61224 21.7068 -94.0423 -95.0
1147 23.1412 3.64742 94.5387 95.0
1148 9.31686 21.4182 -94.0402 -95.0
1148 23.2539 2.89418 94.5404 95.0
1149 10.0116 21.1069 -94.038 -95.0
1149 23.342 2.13753 94.5422 95.0
1150 10.6959 20.773 -94.0358 -95.0
1150 23.4053 1.37822 94.544 95.0
1151 11.3687 20.417 -94.0335 -95.0
1151 23.4437 0.617167 94.5459 95.0
1152 22.6914 -0.14423 -94.1328 -95.0
1152 11.7944 19.1296 94.5728 95.0
1153 22.6732 -0.880414 -94.1315 -95.0
1153 12.4196 18.7396 94.5745 95.0
1154 22.6309 -1.61556 -94.1301 -95.0
1154 13.0317 18.3292 94.5761 95.0
1155 22.5646 -2.3487 -94.1289 -95.0
1155 13.6302 17.8989 94.5777 95.0
1156 22.4748 -3.08087 -94.1275 -95.0
1156 14.2136 17.4507 94.5791 95.0
1157 22.3607 -3.80794 -94.1263 -95.0
1157 14.7827 16.9819 94.5807 95.0
1158 22.2232 -4.53247 -94.1249 -95.0
1158 15.3358 16.4963 94.5821 95.0
1159 22.0617 -5.25035 -94.1238 -95.0
1159 15.8731 15.9911 94.5836 95.0
1160 21.8773 -5.96397 -94.1224 -95.0
1160 16.3931 15.4702 94.585 95.0
1161 21.6691 -6.66955 -94.1213 -95.0
1161 16.8963 14.9308 94.5865 95.0
1162 21.4384 -7.36945 -94.12 -95.0
1162 17.3812 14.3767 94.5878 95.0
1163 21.1849 -8.0613 -94.1186 -95.0
1163 17.8479 13.8069 94.5892 95.0
1164 20.9088 -8.74442 -94.1172 -95.0
1164 18.2956 13.222 94.5906 95.0
1165 20.6105 -9.41797 -94.1158 -95.0
1165 18.7241 12.6228 94.592 95.0
1166 20.2904 -10.0813 -94.1144 -95.0
1166 19.1326 12.0097 94.5934 95.0
1167 19.9488 -10.7338 -94.113 -95.0
1167 19.521 11.3834 94.5948 95.0
1168 19.5721 -11.3816 -94.1404 -95.0
1168 19.9049 10.7438 94.5666 95.0
1169 19.1882 -12.0098 -94.1395 -95.0
1169 20.2514 10.0926 94.5675 95.0
1170 18.7839 -12.6265 -94.1384 -95.0
1170 20.5765 9.43195 94.5682 95.0
1171 18.3597 -13.2279 -94.1376 -95.0
1171 20.8797 8.75934 94.569 95.0
1172 17.9161 -13.8168 -94.1365 -95.0
1172 21.1607 8.07861 94.5697 95.0
1173 17.4536 -14.389 -94.1356 -95.0
1173 21.4192 7.38738 94.5706 95.0
1174 16.9724 -14.9473 -94.1347 -95.0
1174 21.6552 6.68953 94.5713 95.0
1175 16.4732 -15.4895 -94.1336 -95.0
1175 21.8682 5.98427 94.572 95.0
1176 15.957 -16.0133 -94.1328 -95.0
1176 22.0576 5.27071 94.5728 95.0
1177 15.4236 -16.5215 -94.1317 -95.0
1177 22.224 4.55289 94.5735 95.0
1178 14.8737 -17.0118 -94.1306 -95.0
1178 22.3669 3.8298 94.5742 95.0
1179 14.3083 -17.4839 -94.1295 -95.0
1179 22.4859 3.10229 94.5749 95.0
1180 13.7278 -17.9371 -94.1284 -95.0
1180 22.581 2.37133 94.5756 95.0
1181 13.1327 -18.3709 -94.1272 -95.0
1181 22.6523 1.6375 94.5764 95.0
1182 12.5231 -18.7865 -94.1259 -95.0
1182 22.7001 0.903092 94.5769 95.0
1183 11.901 -19.1803 -94.1246 -95.0
1183 22.723 0.165946 94.5778 95.0
1184 11.2611 -19.5569 -94.1572 -95.0
1184 22.6999 -0.580308 94.5464 95.0
1185 10.6138 -19.9101 -94.155 -95.0
1185 22.6752 -1.31513 94.5478 95.0
1186 9.95622 -20.2405 -94.153 -95.0
1186 22.6256 -2.05031 94.5494 95.0
1187 9.28745 -20.5507 -94.1508 -95.0
1187 22.5525 -2.78208 94.5508 95.0
1188 8.60977 -20.8374 -94.1488 -95.0
1188 22.4548 -3.51261 94.5524 95.0
1189 7.9222 -21.103 -94.1466 -95.0
1189 22.3342 -4.23822 94.5538 95.0
1190 7.22626 -21.3458 -94.1445 -95.0
1190 22.1899 -4.95962 94.5553 95.0
1191 6.52406 -21.5645 -94.1425 -95.0
1191 22.0209 -5.67708 94.5569 95.0
1192 5.81388 -21.7613 -94.1403 -95.0
1192 21.8297 -6.38767 94.5583 95.0
1193 5.09775 -21.9347 -94.138 -95.0
1193 21.6153 -7.09149 94.5598 95.0
1194 4.37642 -22.0848 -94.1358 -95.0
1194 21.3778 -7.78805 94.5612 95.0
1195 3.65052 -22.2108 -94.1335 -95.0
1195 21.1179 -8.47665 94.5627 95.0
1196 2.92095 -22.3132 -94.1311 -95.0
1196 20.8352 -9.15623 94.5643 95.0
1197 2.18977 -22.3904 -94.129 -95.0
1197 20.5294 -9.82737 94.566 95.0
1198 1.45535 -22.4449 -94.1266 -95.0
1198 20.203 -10.4871 94.5676 95.0
1199 0.719421 -22.4752 -94.1242 -95.0
1199 19.8552 -11.1358 94.5694 95.0
1200 -0.0217814 -22.4784 -94.1544 -95.0
1200 19.4814 -11.7902 94.5394 95.0
1201 -0.758093 -22.4605 -94.1527 -95.0
1201 19.0911 -12.4149 94.5405 95.0
1202 -1.49342 -22.4184 -94.1509 -95.0
1202 18.6806 -13.0266 94.5415 95.0
1203 -2.22697 -22.3522 -94.1491 -95.0
1203 18.2504 -13.6246 94.5425 95.0
1204 -2.95792 -22.262 -94.1472 -95.0
1204 17.8007 -14.2082 94.5436 95.0
1205 -3.68552 -22.1481 -94.1454 -95.0
1205 17.3321 -14.7767 94.5446 95.0
1206 -4.41058 -22.0109 -94.1434 -95.0
1206 16.8468 -15.3293 94.5454 95.0
1207 -5.12907 -21.8496 -94.1415 -95.0
1207 16.3421 -15.866 94.5465 95.0
1208 -5.842 -21.6647 -94.1396 -95.0
1208 15.82 -16.3861 94.5476 95.0
1209 -6.54838 -21.4569 -94.1378 -95.0
1209 15.2812 -16.8885 94.5488 95.0
1210 -7.24765 -21.2258 -94.1358 -95.0
1210 14.7263 -17.3734 94.55 95.0
1211 -7.93895 -20.9721 -94.1339 -95.0
1211 14.1558 -17.8397 94.5511 95.0
1212 -8.62164 -20.696 -94.1319 -95.0
1212 13.5702 -18.2872 94.5523 95.0
1213 -9.2965 -20.3979 -94.1296 -95.0
1213 12.9721 -18.7149 94.5534 95.0
1214 -9.95955 -20.0775 -94.1275 -95.0
1214 12.3588 -19.1233 94.5547 95.0
